id,orderId,date,timestamp,symbol,type,price,amount,total,realizedPnl,marginCoin,fee,feeCoin,positionSide,leverage,invest,category
6101726,115396354,05.12.2021 13:57:45,1638701865181,CELOUSDT,BUY,4.044,123.7,500.2428,4.4532,USDT,0.10004856,USDT,BOTH,20,,f-classic
6101727,115396354,05.12.2021 13:57:47,1638701867373,CELOUSDT,BUY,4.044,1.3,5.2572,0.0468,USDT,0.00105144,USDT,BOTH,20,,f-classic
6101728,115396354,05.12.2021 13:57:49,1638701869806,CELOUSDT,BUY,4.044,1.6,6.4704,0.0576,USDT,0.00129408,USDT,BOTH,20,,f-classic
6101729,115396354,05.12.2021 13:57:51,1638701871778,CELOUSDT,BUY,4.044,1.5,6.066000000000000,0.054,USDT,0.0012132,USDT,BOTH,20,,f-classic
6101730,115396354,05.12.2021 13:57:52,1638701872431,CELOUSDT,BUY,4.044,1.6,6.4704,0.0576,USDT,0.00129408,USDT,BOTH,20,,f-classic
6101731,115396354,05.12.2021 13:57:52,1638701872720,CELOUSDT,BUY,4.044,1.5,6.066000000000000,0.054,USDT,0.0012132,USDT,BOTH,20,,f-classic
6101732,115396354,05.12.2021 13:57:58,1638701878323,CELOUSDT,BUY,4.044,2.7,10.9188,0.0972,USDT,0.00218376,USDT,BOTH,20,,f-classic
6101733,115396354,05.12.2021 13:58:00,1638701880549,CELOUSDT,BUY,4.044,6.5,26.286000000000000,0.234,USDT,0.0052572,USDT,BOTH,20,,f-classic
6101734,115396354,05.12.2021 13:58:00,1638701880905,CELOUSDT,BUY,4.044,59.6,241.02240000000000,2.1456,USDT,0.04820448,USDT,BOTH,20,,f-classic
72886559,1702778708,05.12.2021 17:12:04,1638713524151,BZRXUSDT,BUY,0.253,60,15.18,0,USDT,0.003036,USDT,BOTH,20,,f-classic
72886562,1702778708,05.12.2021 17:12:04,1638713524152,BZRXUSDT,BUY,0.253,2311,584.683,0,USDT,0.1169366,USDT,BOTH,20,,f-classic
72886560,1702778708,05.12.2021 17:12:04,1638713524152,BZRXUSDT,BUY,0.253,1597,404.041,0,USDT,0.0808082,USDT,BOTH,20,,f-classic
72886561,1702778708,05.12.2021 17:12:04,1638713524152,BZRXUSDT,BUY,0.253,1032,261.096,0,USDT,0.0522192,USDT,BOTH,20,,f-classic
72084415,11525259902,05.12.2021 18:07:48,1638716868939,TRBUSDT,BUY,35.5,2.1,74.55,0,USDT,0.01491,USDT,BOTH,20,,f-classic
72084416,11525259902,05.12.2021 18:07:49,1638716869051,TRBUSDT,BUY,35.5,1.6,56.800000000000000,0,USDT,0.01136,USDT,BOTH,20,,f-classic
72084421,11525259902,05.12.2021 18:07:50,1638716870123,TRBUSDT,BUY,35.5,9,319.5,0,USDT,0.0639,USDT,BOTH,20,,f-classic
72084422,11525259902,05.12.2021 18:07:50,1638716870386,TRBUSDT,BUY,35.5,37.3,1324.1500000000000,0,USDT,0.26483,USDT,BOTH,20,,f-classic
68398695,1259153499,05.12.2021 18:08:03,1638716883198,SFPUSDT,BUY,1.7,1000,1700,0,USDT,0.34,USDT,BOTH,20,,f-classic
1697830721,37367682395,06.12.2021 01:06:26,1638741986647,BTCUSDT,SELL,49011,0.5,24505.5,-2886.48045332,USDT,9.80219999,USDT,BOTH,5,,f-signal
73105349,1702779710,06.12.2021 10:01:47,1638774107721,BZRXUSDT,BUY,0.23,5000,1150,0,USDT,0.23,USDT,BOTH,20,,f-classic
722689138,18497068806,06.12.2021 10:27:11,1638775631274,XRPUSDT,BUY,0.7645,12,9.174,0,USDT,0.0018348,USDT,BOTH,20,0.4587,f-classic
722689139,18497068806,06.12.2021 10:27:11,1638775631279,XRPUSDT,BUY,0.7645,988,755.3260000000000,0,USDT,0.1510652,USDT,BOTH,20,37.7663,f-classic
68720931,1259154754,06.12.2021 12:36:10,1638783370284,SFPUSDT,BUY,1.6,992,1587.2,0,USDT,0.31744,USDT,BOTH,20,,f-classic
68720932,1259154754,06.12.2021 12:36:10,1638783370284,SFPUSDT,BUY,1.6,8,12.8,0,USDT,0.00256,USDT,BOTH,20,,f-classic
66822862,3762465844,06.12.2021 19:11:22,1638807082060,BLZUSDT,SELL,0.222,5000,1110,0,USDT,0.222,USDT,BOTH,20,,f-classic
79114164,1551805572,06.12.2021 21:38:02,1638815882844,DYDXUSDT,BUY,8.492,37.9,321.84680000000000,0,USDT,0.12873872,USDT,BOTH,20,16.09234,f-classic
79114163,1551805572,06.12.2021 21:38:02,1638815882844,DYDXUSDT,BUY,8.492,26.7,226.73640000000000,0,USDT,0.09069456,USDT,BOTH,20,11.33682,f-classic
79114162,1551805572,06.12.2021 21:38:02,1638815882844,DYDXUSDT,BUY,8.491,12.6,106.9866,0,USDT,0.04279464,USDT,BOTH,20,5.34933,f-classic
79114160,1551805572,06.12.2021 21:38:02,1638815882844,DYDXUSDT,BUY,8.49,9.9,84.051,0,USDT,0.0336204,USDT,BOTH,20,4.20255,f-classic
79114165,1551805572,06.12.2021 21:38:02,1638815882844,DYDXUSDT,BUY,8.492,8.3,70.48360000000000,0,USDT,0.02819344,USDT,BOTH,20,3.52418,f-classic
79114161,1551805572,06.12.2021 21:38:02,1638815882844,DYDXUSDT,BUY,8.491,4.6,39.0586,0,USDT,0.01562344,USDT,BOTH,20,1.95293,f-classic
66940564,3762666655,06.12.2021 21:45:46,1638816346495,BLZUSDT,SELL,0.23618,1849,436.69682,0,USDT,0.08733936,USDT,BOTH,20,,f-classic
66940568,3762666655,06.12.2021 21:45:46,1638816346525,BLZUSDT,SELL,0.23618,3150,743.967,0,USDT,0.1487934,USDT,BOTH,20,,f-classic
66940569,3762666655,06.12.2021 21:45:46,1638816346570,BLZUSDT,SELL,0.23618,1,0.23618,0,USDT,0,BNB,BOTH,20,,f-classic
67009253,3764081935,06.12.2021 22:57:05,1638820625189,BLZUSDT,SELL,0.24767,3467,858.67189,0,USDT,0.17173437,USDT,BOTH,20,,f-classic
67009254,3764081935,06.12.2021 22:57:05,1638820625189,BLZUSDT,SELL,0.24767,1533,379.67811,0,USDT,0.07593562,USDT,BOTH,20,,f-classic
89461828,2537616998,07.12.2021 01:04:35,1638828275486,BATUSDT,SELL,1.3254,148.8,197.21952,1.65927887,USDT,0.0394439,USDT,BOTH,20,,f-classic
89461829,2537616998,07.12.2021 01:04:35,1638828275495,BATUSDT,SELL,1.3254,11.8,15.63972,0.13158259,USDT,0.00312794,USDT,BOTH,20,,f-classic
89461986,2537616998,07.12.2021 01:04:56,1638828296166,BATUSDT,SELL,1.3254,6165.2,8171.35608,68.74856254,USDT,1.63427121,USDT,BOTH,20,,f-classic
89461987,2537616998,07.12.2021 01:04:56,1638828296226,BATUSDT,SELL,1.3254,174.2,230.88468000000000,1.94251599,USDT,0.04617693,USDT,BOTH,20,,f-classic
72361238,11535110930,07.12.2021 10:14:13,1638861253396,TRBUSDT,SELL,39.22,2.4,94.128,-10.15794399,USDT,0.0376512,USDT,BOTH,20,,f-classic
72361239,11535110930,07.12.2021 10:14:13,1638861253397,TRBUSDT,SELL,39.21,8.5,333.285,-36.06105166,USDT,0.13331399,USDT,BOTH,20,,f-classic
72361240,11535110930,07.12.2021 10:14:13,1638861253416,TRBUSDT,SELL,39.21,64.1,2513.361,-271.94275433,USDT,0.5026722,USDT,BOTH,20,,f-classic
69236452,1290188684,07.12.2021 10:14:32,1638861272465,SFPUSDT,SELL,1.9211,157,301.6127,-25.68873249,USDT,0.06032254,USDT,BOTH,20,,f-classic
69236453,1290188684,07.12.2021 10:14:32,1638861272466,SFPUSDT,SELL,1.9211,779,1496.5369,-127.46192749,USDT,0.29930738,USDT,BOTH,20,,f-classic
69236454,1290188684,07.12.2021 10:14:32,1638861272470,SFPUSDT,SELL,1.9211,1064,2044.0504,-174.09433999,USDT,0.40881008,USDT,BOTH,20,,f-classic
67308337,3765009362,07.12.2021 11:21:10,1638865270190,BLZUSDT,SELL,0.25765,3921,1010.24565,0,USDT,0.20204913,USDT,BOTH,20,,f-classic
67308340,3765009362,07.12.2021 11:21:10,1638865270192,BLZUSDT,SELL,0.25765,944,243.2216,0,USDT,0.04864432,USDT,BOTH,20,,f-classic
67308353,3765009362,07.12.2021 11:21:10,1638865270203,BLZUSDT,SELL,0.25765,135,34.78275,0,USDT,0.00695655,USDT,BOTH,20,,f-classic
67356731,3769063272,07.12.2021 12:47:36,1638870456650,BLZUSDT,SELL,0.267,7000,1869,0,USDT,0.3738,USDT,BOTH,20,,f-classic
67426614,3769710819,07.12.2021 14:12:59,1638875579111,BLZUSDT,SELL,0.27705,7000,1939.3500000000000,0,USDT,0.38787,USDT,BOTH,20,,f-classic
89879590,2542642114,07.12.2021 15:34:55,1638880495691,BATUSDT,SELL,1.3142,5.2,6.83384,-0.00025444,USDT,0.00136676,USDT,BOTH,20,,f-classic
89879589,2542642114,07.12.2021 15:34:55,1638880495691,BATUSDT,SELL,1.3142,6,7.8852,-0.00029359,USDT,0.00157704,USDT,BOTH,20,,f-classic
89879591,2542642114,07.12.2021 15:34:55,1638880495772,BATUSDT,SELL,1.3142,2636.1,3464.36262,-0.12899045,USDT,0.69287252,USDT,BOTH,20,,f-classic
89879592,2542642114,07.12.2021 15:34:55,1638880495773,BATUSDT,SELL,1.3142,3852.7,5063.218340000000,-0.18852149,USDT,1.01264366,USDT,BOTH,20,,f-classic
67673270,3771989290,07.12.2021 16:25:35,1638883535629,BLZUSDT,SELL,0.2878,5381,1548.6518,0,USDT,0.30973036,USDT,BOTH,20,,f-classic
67673271,3771989290,07.12.2021 16:25:35,1638883535636,BLZUSDT,SELL,0.2878,1619,465.9482,0,USDT,0.09318964,USDT,BOTH,20,,f-classic
73535613,1715605560,07.12.2021 19:33:57,1638894837763,BZRXUSDT,SELL,0.2685,81,21.7485,1.512,USDT,0.0043497,USDT,BOTH,20,,f-classic
73535614,1715605560,07.12.2021 19:33:57,1638894837765,BZRXUSDT,SELL,0.2685,5045,1354.5825,94.17333333,USDT,0.2709165,USDT,BOTH,20,,f-classic
73535615,1715605560,07.12.2021 19:33:57,1638894837768,BZRXUSDT,SELL,0.2685,2016,541.296,37.632,USDT,0.1082592,USDT,BOTH,20,,f-classic
73535616,1715605560,07.12.2021 19:33:57,1638894837774,BZRXUSDT,SELL,0.2685,500,134.25,9.33333333,USDT,0.02685,USDT,BOTH,20,,f-classic
73535617,1715605560,07.12.2021 19:33:57,1638894837776,BZRXUSDT,SELL,0.2685,7358,1975.623,137.34933333,USDT,0.3951246,USDT,BOTH,20,,f-classic
41570685,606319391,07.12.2021 19:34:00,1638894840947,GTCUSDT,SELL,13.714,50,685.7,15.2,USDT,0.27428,USDT,BOTH,20,,f-classic
41570687,606319391,07.12.2021 19:34:00,1638894840947,GTCUSDT,SELL,13.712,50,685.6,15.1,USDT,0.27424,USDT,BOTH,20,,f-classic
41570688,606319391,07.12.2021 19:34:00,1638894840947,GTCUSDT,SELL,13.711,27.3,374.31030000000000,8.2173,USDT,0.14972411,USDT,BOTH,20,,f-classic
41570686,606319391,07.12.2021 19:34:00,1638894840947,GTCUSDT,SELL,13.713,16.4,224.89320000000000,4.9692,USDT,0.08995728,USDT,BOTH,20,,f-classic
41570683,606319391,07.12.2021 19:34:00,1638894840947,GTCUSDT,SELL,13.715,10.6,145.379,3.233,USDT,0.0581516,USDT,BOTH,20,,f-classic
41570684,606319391,07.12.2021 19:34:00,1638894840947,GTCUSDT,SELL,13.714,5.7,78.16980000000000,1.7328,USDT,0.03126791,USDT,BOTH,20,,f-classic
79621071,1561794321,07.12.2021 19:34:31,1638894871325,DYDXUSDT,SELL,9.084,9.9,89.9316,5.864463,USDT,0.01798632,USDT,BOTH,20,,f-classic
79621140,1561794321,07.12.2021 19:34:45,1638894885215,DYDXUSDT,SELL,9.084,90.1,818.4684000000000,53.372537,USDT,0.16369368,USDT,BOTH,20,,f-classic
41721761,607158380,07.12.2021 21:36:46,1638902206194,GTCUSDT,SELL,14.24,100,1424,0,USDT,0.2848,USDT,BOTH,20,,f-classic
41989648,608244747,08.12.2021 00:36:47,1638913007628,GTCUSDT,BUY,13.35,100,1335,89,USDT,0.267,USDT,BOTH,20,,f-classic
68617522,3785141068,08.12.2021 17:45:57,1638974757045,BLZUSDT,BUY,0.2682,1100.0000,295.0200,-9.5445,USDT,0.0590,USDT,BOTH,20,,f-classic
68617550,3785141068,08.12.2021 17:45:58,1638974758288,BLZUSDT,BUY,0.2682,9150.0000,2454.0300,-79.3930,USDT,0.4908,USDT,BOTH,20,,f-classic
49223019,909096207,08.12.2021 18:51:11,1638978671722,AKROUSDT,SELL,0.0245,50000.0000,1225.0000,0.0000,USDT,0.2450,USDT,BOTH,20,,f-classic
15873817,302298363,08.12.2021 20:18:07,1638983887080,ARPAUSDT,SELL,0.1155,10000,1155,0,USDT,0.231,USDT,BOTH,20,,f-classic
49288033,909248783,08.12.2021 20:35:52,1638984952136,AKROUSDT,BUY,0.0238,50000.0000,1188.5000,36.5000,USDT,0.2377,USDT,BOTH,20,,f-classic
68723184,3787467784,09.12.2021 01:35:27,1639002927303,BLZUSDT,SELL,0.2971,20000.0000,5942.2000,0.0000,USDT,0.0018,BNB,BOTH,20,,f-classic
15931677,302965803,09.12.2021 01:56:33,1639004193217,ARPAUSDT,BUY,0.1135,10000,1135,20,USDT,0.00034262,BNB,BOTH,20,,f-classic
69561702,3794748165,09.12.2021 08:06:29,1639026389265,BLZUSDT,SELL,0.3350,15000.0000,5025.0000,0.0000,USDT,1.0050,USDT,BOTH,20,,f-classic
69969199,1307371439,09.12.2021 08:07:41,1639026461988,SFPUSDT,SELL,2.0319,5.0000,10.1595,-0.2641,USDT,0.0000,BNB,BOTH,20,,f-classic
69969198,1307371439,09.12.2021 08:07:41,1639026461988,SFPUSDT,SELL,2.0319,235.0000,477.4965,-12.4133,USDT,0.0003,BNB,BOTH,20,,f-classic
69969205,1307371439,09.12.2021 08:07:43,1639026463875,SFPUSDT,SELL,2.0315,286.0000,581.0090,-15.2216,USDT,0.0002,BNB,BOTH,20,,f-classic
69969207,1307371439,09.12.2021 08:07:44,1639026464336,SFPUSDT,SELL,2.0315,50.0000,101.5750,-2.6611,USDT,0.0000,BNB,BOTH,20,,f-classic
69969206,1307371439,09.12.2021 08:07:44,1639026464336,SFPUSDT,SELL,2.0315,86.0000,174.7090,-4.5771,USDT,0.0001,BNB,BOTH,20,,f-classic
69969208,1307371439,09.12.2021 08:07:44,1639026464336,SFPUSDT,SELL,2.0315,150.0000,304.7250,-7.9834,USDT,0.0609,USDT,BOTH,20,,f-classic
69969211,1307371439,09.12.2021 08:07:44,1639026464337,SFPUSDT,SELL,2.0315,50.0000,101.5750,-2.6611,USDT,0.0203,USDT,BOTH,20,,f-classic
69969209,1307371439,09.12.2021 08:07:44,1639026464337,SFPUSDT,SELL,2.0315,52.0000,105.6380,-2.7676,USDT,0.0000,BNB,BOTH,20,,f-classic
69969210,1307371439,09.12.2021 08:07:44,1639026464337,SFPUSDT,SELL,2.0315,200.0000,406.3000,-10.6445,USDT,0.0813,USDT,BOTH,20,,f-classic
69969212,1307371439,09.12.2021 08:07:44,1639026464339,SFPUSDT,SELL,2.0315,100.0000,203.1500,-5.3222,USDT,0.0406,USDT,BOTH,20,,f-classic
69969213,1307371439,09.12.2021 08:07:44,1639026464653,SFPUSDT,SELL,2.0315,49.0000,99.5435,-2.6079,USDT,0.0199,USDT,BOTH,20,,f-classic
69969214,1307371439,09.12.2021 08:07:44,1639026464862,SFPUSDT,SELL,2.0315,49.0000,99.5435,-2.6079,USDT,0.0199,USDT,BOTH,20,,f-classic
69969216,1307371439,09.12.2021 08:07:45,1639026465257,SFPUSDT,SELL,2.0315,8.0000,16.2520,-0.4258,USDT,0.0033,USDT,BOTH,20,,f-classic
69969217,1307371439,09.12.2021 08:07:45,1639026465726,SFPUSDT,SELL,2.0315,180.0000,365.6700,-9.5800,USDT,0.0731,USDT,BOTH,20,,f-classic
70362817,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2941,18.0000,5.2938,-0.1066,USDT,0.0000,BNB,BOTH,20,,f-classic
70362814,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2941,29.0000,8.5275,-0.1704,USDT,0.0034,USDT,BOTH,20,,f-classic
70362820,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2941,37.0000,10.8832,-0.2207,USDT,0.0044,USDT,BOTH,20,,f-classic
70362821,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2941,37.0000,10.8832,-0.2207,USDT,0.0044,USDT,BOTH,20,,f-classic
70362822,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2941,37.0000,10.8832,-0.2207,USDT,0.0044,USDT,BOTH,20,,f-classic
70362824,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2941,37.0000,10.8832,-0.2207,USDT,0.0044,USDT,BOTH,20,,f-classic
70362815,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2941,324.0000,95.2819,-1.9131,USDT,0.0381,USDT,BOTH,20,,f-classic
70362823,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2941,362.0000,106.4787,-2.1592,USDT,0.0426,USDT,BOTH,20,,f-classic
70362816,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2941,479.0000,140.8643,-2.8283,USDT,0.0563,USDT,BOTH,20,,f-classic
70362818,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2941,580.0000,170.5838,-3.4420,USDT,0.0682,USDT,BOTH,20,,f-classic
70362829,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2942,639.0000,188.0130,-3.8688,USDT,0.0752,USDT,BOTH,20,,f-classic
70362825,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2942,1194.0000,351.2270,-7.1455,USDT,0.1405,USDT,BOTH,20,,f-classic
70362828,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2942,1726.0000,507.8410,-10.4501,USDT,0.2031,USDT,BOTH,20,,f-classic
70362826,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2942,2146.0000,631.3747,-12.9501,USDT,0.2525,USDT,BOTH,20,,f-classic
70362827,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2942,2409.0000,708.7760,-14.5613,USDT,0.2835,USDT,BOTH,20,,f-classic
70362819,3804974356,09.12.2021 23:09:04,1639080544611,BLZUSDT,BUY,0.2941,6383.0000,1877.3680,-37.9439,USDT,0.7509,USDT,BOTH,20,,f-classic
726712308,18601121434,09.12.2021 23:34:22,1639082062578,XRPUSDT,SELL,0.8490,2821.6000,2395.5384,2.4689,USDT,0.9582,USDT,BOTH,20,,f-classic
726712309,18601121434,09.12.2021 23:34:22,1639082062578,XRPUSDT,SELL,0.8490,1178.4000,1000.4616,1.0311,USDT,0.4002,USDT,BOTH,20,,f-classic
70777303,1321410023,10.12.2021 09:40:14,1639118414948,SFPUSDT,SELL,2.0618,59.0000,121.6462,-1.3524,USDT,0.0487,USDT,BOTH,20,,f-classic
70777300,1321410023,10.12.2021 09:40:14,1639118414948,SFPUSDT,SELL,2.0623,73.0000,150.5479,-1.6368,USDT,0.0602,USDT,BOTH,20,,f-classic
70777304,1321410023,10.12.2021 09:40:14,1639118414948,SFPUSDT,SELL,2.0618,78.0000,160.8204,-1.7880,USDT,0.0643,USDT,BOTH,20,,f-classic
70777305,1321410023,10.12.2021 09:40:14,1639118414948,SFPUSDT,SELL,2.0618,78.0000,160.8204,-1.7880,USDT,0.0643,USDT,BOTH,20,,f-classic
70777306,1321410023,10.12.2021 09:40:14,1639118414948,SFPUSDT,SELL,2.0618,78.0000,160.8204,-1.7880,USDT,0.0643,USDT,BOTH,20,,f-classic
70777308,1321410023,10.12.2021 09:40:14,1639118414948,SFPUSDT,SELL,2.0617,78.0000,160.8126,-1.7958,USDT,0.0643,USDT,BOTH,20,,f-classic
70777309,1321410023,10.12.2021 09:40:14,1639118414948,SFPUSDT,SELL,2.0617,78.0000,160.8126,-1.7958,USDT,0.0643,USDT,BOTH,20,,f-classic
70777301,1321410023,10.12.2021 09:40:14,1639118414948,SFPUSDT,SELL,2.0619,146.0000,301.0374,-3.3321,USDT,0.1204,USDT,BOTH,20,,f-classic
70777299,1321410023,10.12.2021 09:40:14,1639118414948,SFPUSDT,SELL,2.0623,300.0000,618.6900,-6.7267,USDT,0.2475,USDT,BOTH,20,,f-classic
70777302,1321410023,10.12.2021 09:40:14,1639118414948,SFPUSDT,SELL,2.0619,315.0000,649.4985,-7.1891,USDT,0.2598,USDT,BOTH,20,,f-classic
70777307,1321410023,10.12.2021 09:40:14,1639118414948,SFPUSDT,SELL,2.0618,478.0000,985.5404,-10.9570,USDT,0.3942,USDT,BOTH,20,,f-classic
70777310,1321410023,10.12.2021 09:40:14,1639118414974,SFPUSDT,SELL,2.0615,489.0000,1008.0735,-11.3558,USDT,0.2016,USDT,BOTH,20,,f-classic
70784025,1321455545,10.12.2021 09:42:38,1639118558138,SFPUSDT,SELL,2.0917,639.0000,1336.5963,4.4586,USDT,0.2673,USDT,BOTH,20,,f-classic
70784026,1321455545,10.12.2021 09:42:38,1639118558138,SFPUSDT,SELL,2.0917,434.0000,907.7978,3.0282,USDT,0.1816,USDT,BOTH,20,,f-classic
70784028,1321455545,10.12.2021 09:42:38,1639118558206,SFPUSDT,SELL,2.0917,82.0000,171.5194,0.5722,USDT,0.0343,USDT,BOTH,20,,f-classic
70784029,1321455545,10.12.2021 09:42:38,1639118558211,SFPUSDT,SELL,2.0917,73.0000,152.6941,0.5094,USDT,0.0305,USDT,BOTH,20,,f-classic
70784030,1321455545,10.12.2021 09:42:38,1639118558213,SFPUSDT,SELL,2.0917,1022.0000,2137.7174,7.1310,USDT,0.4275,USDT,BOTH,20,,f-classic
70643108,3809925607,10.12.2021 09:46:25,1639118785906,BLZUSDT,BUY,0.2853,3837.0000,1094.7345,10.9948,USDT,0.2189,USDT,BOTH,20,,f-classic
70643465,3809925607,10.12.2021 09:47:22,1639118842008,BLZUSDT,BUY,0.2853,3825.0000,1091.3108,10.9604,USDT,0.2183,USDT,BOTH,20,,f-classic
70643466,3809925607,10.12.2021 09:47:22,1639118842044,BLZUSDT,BUY,0.2853,2790.0000,796.0149,7.9947,USDT,0.1592,USDT,BOTH,20,,f-classic
70643467,3809925607,10.12.2021 09:47:22,1639118842062,BLZUSDT,BUY,0.2853,1354.0000,386.3097,3.8799,USDT,0.0773,USDT,BOTH,20,,f-classic
70643468,3809925607,10.12.2021 09:47:22,1639118842063,BLZUSDT,BUY,0.2853,1884.0000,537.5240,5.3986,USDT,0.1075,USDT,BOTH,20,,f-classic
70643469,3809925607,10.12.2021 09:47:22,1639118842075,BLZUSDT,BUY,0.2853,790.0000,225.3949,2.2637,USDT,0.0451,USDT,BOTH,20,,f-classic
70643470,3809925607,10.12.2021 09:47:22,1639118842085,BLZUSDT,BUY,0.2853,1313.0000,374.6120,3.7624,USDT,0.0749,USDT,BOTH,20,,f-classic
70643473,3809925607,10.12.2021 09:47:22,1639118842146,BLZUSDT,BUY,0.2853,7317.0000,2087.6133,20.9667,USDT,0.4175,USDT,BOTH,20,,f-classic
70643474,3809925607,10.12.2021 09:47:22,1639118842201,BLZUSDT,BUY,0.2853,1546.0000,441.0893,4.4300,USDT,0.0882,USDT,BOTH,20,,f-classic
70762400,3811885819,10.12.2021 14:46:14,1639136774699,BLZUSDT,BUY,0.2788,3598.0000,1003.1944,33.6610,USDT,0.2006,USDT,BOTH,20,,f-classic
70762402,3811885819,10.12.2021 14:46:14,1639136774780,BLZUSDT,BUY,0.2788,8515.0000,2374.1523,79.6619,USDT,0.4748,USDT,BOTH,20,,f-classic
70787219,3811885819,10.12.2021 16:16:34,1639142194077,BLZUSDT,BUY,0.2788,362.0000,100.9328,3.3867,USDT,0.0202,USDT,BOTH,20,,f-classic
70787220,3811885819,10.12.2021 16:16:34,1639142194315,BLZUSDT,BUY,0.2788,1133.0000,315.9031,10.5998,USDT,0.0632,USDT,BOTH,20,,f-classic
70787221,3811885819,10.12.2021 16:16:34,1639142194336,BLZUSDT,BUY,0.2788,2563.0000,714.6157,23.9781,USDT,0.1429,USDT,BOTH,20,,f-classic
70787222,3811885819,10.12.2021 16:16:34,1639142194482,BLZUSDT,BUY,0.2788,147.0000,40.9865,1.3753,USDT,0.0082,USDT,BOTH,20,,f-classic
70787224,3811885819,10.12.2021 16:16:35,1639142195143,BLZUSDT,BUY,0.2788,7801.0000,2175.0748,72.9821,USDT,0.4350,USDT,BOTH,20,,f-classic
70787223,3811885819,10.12.2021 16:16:35,1639142195143,BLZUSDT,BUY,0.2788,538.0000,150.0052,5.0332,USDT,0.0300,USDT,BOTH,20,,f-classic
345218815,15034865840,10.12.2021 17:57:50,1639148270621,MATICUSDT,BUY,2.1300,200.0000,426.0000,0.0000,USDT,0.0852,USDT,BOTH,20,21.3,f-classic
54701715,1162972326,11.12.2021 18:57:35,1639238255641,NKNUSDT,SELL,0.3810,3000.0000,1143.0000,0.0000,USDT,0.2286,USDT,BOTH,20,,f-classic
54732451,1163734568,11.12.2021 20:33:17,1639243997409,NKNUSDT,SELL,0.3940,3000.0000,1181.9400,0.0000,USDT,0.2364,USDT,BOTH,20,,f-classic
54746858,1163757969,11.12.2021 20:57:25,1639245445863,NKNUSDT,SELL,0.4020,740.0000,297.4800,0.0000,USDT,0.0595,USDT,BOTH,20,,f-classic
54746859,1163757969,11.12.2021 20:57:25,1639245445864,NKNUSDT,SELL,0.4020,127.0000,51.0540,0.0000,USDT,0.0102,USDT,BOTH,20,,f-classic
54746861,1163757969,11.12.2021 20:57:25,1639245445864,NKNUSDT,SELL,0.4020,15.0000,6.0300,0.0000,USDT,0.0012,USDT,BOTH,20,,f-classic
54746862,1163757969,11.12.2021 20:57:25,1639245445875,NKNUSDT,SELL,0.4020,37.0000,14.8740,0.0000,USDT,0.0030,USDT,BOTH,20,,f-classic
54746863,1163757969,11.12.2021 20:57:25,1639245445879,NKNUSDT,SELL,0.4020,3763.0000,1512.7260,0.0000,USDT,0.3025,USDT,BOTH,20,,f-classic
54746876,1163757969,11.12.2021 20:57:26,1639245446192,NKNUSDT,SELL,0.4020,1318.0000,529.8360,0.0000,USDT,0.1060,USDT,BOTH,20,,f-classic
54837427,1163961264,11.12.2021 23:46:42,1639255602735,NKNUSDT,BUY,0.3847,3043.0000,1170.4900,30.7191,USDT,0.2341,USDT,BOTH,20,,f-classic
54837567,1163961264,11.12.2021 23:47:04,1639255624778,NKNUSDT,BUY,0.3847,8723.0000,3355.3020,88.0587,USDT,0.6711,USDT,BOTH,20,,f-classic
54837571,1163961264,11.12.2021 23:47:05,1639255625334,NKNUSDT,BUY,0.3847,234.0000,90.0081,2.3622,USDT,0.0180,USDT,BOTH,20,,f-classic
1719863069,37949257699,13.12.2021 16:02:32,1639400552191,BTCUSDT,BUY,48500,0.25,12125,0,USDT,2.42499999,USDT,BOTH,5,,f-signal
1719864117,37949265038,13.12.2021 16:02:34,1639400554912,BTCUSDT,BUY,48450,0.245,11870.25,0,USDT,2.37405,USDT,BOTH,5,,f-signal
1719864116,37949265038,13.12.2021 16:02:34,1639400554912,BTCUSDT,BUY,48450,0.005,242.25,0,USDT,0.04845,USDT,BOTH,5,,f-signal
1719895839,37949274054,13.12.2021 16:13:24,1639401204934,BTCUSDT,BUY,48400,0.25,12100,0,USDT,2.42,USDT,BOTH,5,,f-signal
44128217,580910303,13.12.2021 16:17:08,1639401428857,GTCUSDT,BUY,9.5,100,950,0,USDT,0.19,USDT,BOTH,20,,f-classic
